,time,bettype,target,line,decimalodds
15159,2023-04-29 09:13:53.444522,Total,Under,-120,1.83333334
15160,2023-04-29 09:13:53.444522,Moneyline,NJ Devils,+105,2.05
15161,2023-04-29 09:13:53.444522,Moneyline,NY Rangers,-125,1.8
15162,2023-04-29 09:13:53.444522,Puck Line,EDM Oilers,+140,2.4
15163,2023-04-29 09:13:53.444522,Puck Line,LA Kings,-165,1.60606061
15164,2023-04-29 09:13:53.444522,Total,Over,-130,1.76923077
15165,2023-04-29 09:13:53.444522,Total,Under,+110,2.1
15166,2023-04-29 09:13:53.444522,Moneyline,EDM Oilers,-170,1.5882353
15167,2023-04-29 09:13:53.444522,Moneyline,LA Kings,+145,2.45
15168,2023-04-29 09:13:53.444522,Puck Line,FLA Panthers,-125,1.8
15169,2023-04-29 09:13:53.444522,Puck Line,BOS Bruins,+105,2.05
15170,2023-04-29 09:13:53.444522,Total,Over,-120,1.83333334
15171,2023-04-29 09:13:53.444522,Total,Under,+100,2.0
15172,2023-04-29 09:13:53.444522,Moneyline,FLA Panthers,+195,2.95
15173,2023-04-29 09:13:53.444522,Moneyline,BOS Bruins,-230,1.43478261
15174,2023-04-29 09:13:53.444522,Puck Line,SEA Kraken,-135,1.74074075
15175,2023-04-29 09:13:53.444522,Puck Line,COL Avalanche,+115,2.15
15176,2023-04-29 09:13:53.444522,Total,Over,+100,2.0
15177,2023-04-29 09:13:53.444522,Total,Under,-120,1.83333334
15178,2023-04-29 09:13:53.444522,Moneyline,SEA Kraken,+180,2.8
15179,2023-04-29 09:13:53.444522,Moneyline,COL Avalanche,-210,1.47619048
15180,2023-04-29 09:14:43.827675,Puck Line,TOR Maple Leafs,-260,1.38461539
15181,2023-04-29 09:14:43.827675,Puck Line,TB Lightning,+220,3.2
15182,2023-04-29 09:14:43.827675,Total,Over,-110,1.90909091
15183,2023-04-29 09:14:43.827675,Total,Under,-110,1.90909091
15184,2023-04-29 09:14:43.827675,Moneyline,TOR Maple Leafs,-110,1.90909091
15185,2023-04-29 09:14:43.827675,Moneyline,TB Lightning,-110,1.90909091
15186,2023-04-29 09:14:43.827675,Puck Line,NJ Devils,-230,1.43478261
15187,2023-04-29 09:14:43.827675,Puck Line,NY Rangers,+195,2.95
15188,2023-04-29 09:14:43.827675,Total,Over,+100,2.0
15189,2023-04-29 09:14:43.827675,Total,Under,-120,1.83333334
15190,2023-04-29 09:14:43.827675,Moneyline,NJ Devils,+105,2.05
15191,2023-04-29 09:14:43.827675,Moneyline,NY Rangers,-125,1.8
15192,2023-04-29 09:14:43.827675,Puck Line,EDM Oilers,+140,2.4
15193,2023-04-29 09:14:43.827675,Puck Line,LA Kings,-165,1.60606061
15194,2023-04-29 09:14:43.827675,Total,Over,-130,1.76923077
15195,2023-04-29 09:14:43.827675,Total,Under,+110,2.1
15196,2023-04-29 09:14:43.827675,Moneyline,EDM Oilers,-170,1.5882353
15197,2023-04-29 09:14:43.827675,Moneyline,LA Kings,+145,2.45
15198,2023-04-29 09:14:43.827675,Puck Line,FLA Panthers,-125,1.8
15199,2023-04-29 09:14:43.827675,Puck Line,BOS Bruins,+105,2.05
15200,2023-04-29 09:14:43.827675,Total,Over,-120,1.83333334
15201,2023-04-29 09:14:43.827675,Total,Under,+100,2.0
15202,2023-04-29 09:14:43.827675,Moneyline,FLA Panthers,+195,2.95
15203,2023-04-29 09:14:43.827675,Moneyline,BOS Bruins,-230,1.43478261
15204,2023-04-29 09:14:43.827675,Puck Line,SEA Kraken,-135,1.74074075
15205,2023-04-29 09:14:43.827675,Puck Line,COL Avalanche,+115,2.15
15206,2023-04-29 09:14:43.827675,Total,Over,+100,2.0
15207,2023-04-29 09:14:43.827675,Total,Under,-120,1.83333334
15208,2023-04-29 09:14:43.827675,Moneyline,SEA Kraken,+180,2.8
15209,2023-04-29 09:14:43.827675,Moneyline,COL Avalanche,-210,1.47619048
15210,2023-04-29 09:15:30.230322,Puck Line,TOR Maple Leafs,-260,1.38461539
15211,2023-04-29 09:15:30.230322,Puck Line,TB Lightning,+220,3.2
15212,2023-04-29 09:15:30.230322,Total,Over,-110,1.90909091
15213,2023-04-29 09:15:30.230322,Total,Under,-110,1.90909091
15214,2023-04-29 09:15:30.230322,Moneyline,TOR Maple Leafs,-110,1.90909091
15215,2023-04-29 09:15:30.230322,Moneyline,TB Lightning,-110,1.90909091
15216,2023-04-29 09:15:30.230322,Puck Line,NJ Devils,-230,1.43478261
15217,2023-04-29 09:15:30.230322,Puck Line,NY Rangers,+195,2.95
15218,2023-04-29 09:15:30.230322,Total,Over,+100,2.0
15219,2023-04-29 09:15:30.230322,Total,Under,-120,1.83333334
15220,2023-04-29 09:15:30.230322,Moneyline,NJ Devils,+105,2.05
15221,2023-04-29 09:15:30.230322,Moneyline,NY Rangers,-125,1.8
15222,2023-04-29 09:15:30.230322,Puck Line,EDM Oilers,+140,2.4
15223,2023-04-29 09:15:30.230322,Puck Line,LA Kings,-165,1.60606061
15224,2023-04-29 09:15:30.230322,Total,Over,-130,1.76923077
15225,2023-04-29 09:15:30.230322,Total,Under,+110,2.1
15226,2023-04-29 09:15:30.230322,Moneyline,EDM Oilers,-170,1.5882353
15227,2023-04-29 09:15:30.230322,Moneyline,LA Kings,+145,2.45
15228,2023-04-29 09:15:30.230322,Puck Line,FLA Panthers,-125,1.8
15229,2023-04-29 09:15:30.230322,Puck Line,BOS Bruins,+105,2.05
15230,2023-04-29 09:15:30.230322,Total,Over,-120,1.83333334
15231,2023-04-29 09:15:30.230322,Total,Under,+100,2.0
15232,2023-04-29 09:15:30.230322,Moneyline,FLA Panthers,+195,2.95
15233,2023-04-29 09:15:30.230322,Moneyline,BOS Bruins,-230,1.43478261
15234,2023-04-29 09:15:30.230322,Puck Line,SEA Kraken,-135,1.74074075
15235,2023-04-29 09:15:30.230322,Puck Line,COL Avalanche,+115,2.15
15236,2023-04-29 09:15:30.230322,Total,Over,+100,2.0
15237,2023-04-29 09:15:30.230322,Total,Under,-120,1.83333334
15238,2023-04-29 09:15:30.230322,Moneyline,SEA Kraken,+180,2.8
15239,2023-04-29 09:15:30.230322,Moneyline,COL Avalanche,-210,1.47619048
15240,2023-04-29 09:16:17.593141,Puck Line,TOR Maple Leafs,-260,1.38461539
15241,2023-04-29 09:16:17.593141,Puck Line,TB Lightning,+220,3.2
15242,2023-04-29 09:16:17.593141,Total,Over,-110,1.90909091
15243,2023-04-29 09:16:17.593141,Total,Under,-110,1.90909091
15244,2023-04-29 09:16:17.593141,Moneyline,TOR Maple Leafs,-110,1.90909091
15245,2023-04-29 09:16:17.593141,Moneyline,TB Lightning,-110,1.90909091
15246,2023-04-29 09:16:17.593141,Puck Line,NJ Devils,-230,1.43478261
15247,2023-04-29 09:16:17.593141,Puck Line,NY Rangers,+195,2.95
15248,2023-04-29 09:16:17.593141,Total,Over,+100,2.0
15249,2023-04-29 09:16:17.593141,Total,Under,-120,1.83333334
15250,2023-04-29 09:16:17.593141,Moneyline,NJ Devils,+105,2.05
15251,2023-04-29 09:16:17.593141,Moneyline,NY Rangers,-125,1.8
15252,2023-04-29 09:16:17.593141,Puck Line,EDM Oilers,+140,2.4
15253,2023-04-29 09:16:17.593141,Puck Line,LA Kings,-165,1.60606061
15254,2023-04-29 09:16:17.593141,Total,Over,-130,1.76923077
15255,2023-04-29 09:16:17.593141,Total,Under,+110,2.1
15256,2023-04-29 09:16:17.593141,Moneyline,EDM Oilers,-170,1.5882353
15257,2023-04-29 09:16:17.593141,Moneyline,LA Kings,+145,2.45
15258,2023-04-29 09:16:17.593141,Puck Line,FLA Panthers,-125,1.8
15259,2023-04-29 09:16:17.593141,Puck Line,BOS Bruins,+105,2.05
15260,2023-04-29 09:16:17.593141,Total,Over,-120,1.83333334
15261,2023-04-29 09:16:17.593141,Total,Under,+100,2.0
15262,2023-04-29 09:16:17.593141,Moneyline,FLA Panthers,+195,2.95
15263,2023-04-29 09:16:17.593141,Moneyline,BOS Bruins,-230,1.43478261
15264,2023-04-29 09:16:17.593141,Puck Line,SEA Kraken,-135,1.74074075
15265,2023-04-29 09:16:17.593141,Puck Line,COL Avalanche,+115,2.15
15266,2023-04-29 09:16:17.593141,Total,Over,+100,2.0
15267,2023-04-29 09:16:17.593141,Total,Under,-120,1.83333334
15268,2023-04-29 09:16:17.593141,Moneyline,SEA Kraken,+180,2.8
15269,2023-04-29 09:16:17.593141,Moneyline,COL Avalanche,-210,1.47619048
15270,2023-04-29 09:17:07.966745,Puck Line,TOR Maple Leafs,-260,1.38461539
15271,2023-04-29 09:17:07.966745,Puck Line,TB Lightning,+220,3.2
15272,2023-04-29 09:17:07.966745,Total,Over,-110,1.90909091
15273,2023-04-29 09:17:07.966745,Total,Under,-110,1.90909091
15274,2023-04-29 09:17:07.966745,Moneyline,TOR Maple Leafs,-110,1.90909091
15275,2023-04-29 09:17:07.966745,Moneyline,TB Lightning,-110,1.90909091
15276,2023-04-29 09:17:07.966745,Puck Line,NJ Devils,-230,1.43478261
15277,2023-04-29 09:17:07.966745,Puck Line,NY Rangers,+195,2.95
15278,2023-04-29 09:17:07.966745,Total,Over,+100,2.0
15279,2023-04-29 09:17:07.966745,Total,Under,-120,1.83333334
15280,2023-04-29 09:17:07.966745,Moneyline,NJ Devils,+105,2.05
15281,2023-04-29 09:17:07.966745,Moneyline,NY Rangers,-125,1.8
15282,2023-04-29 09:17:07.966745,Puck Line,EDM Oilers,+140,2.4
15283,2023-04-29 09:17:07.966745,Puck Line,LA Kings,-165,1.60606061
15284,2023-04-29 09:17:07.966745,Total,Over,-130,1.76923077
15285,2023-04-29 09:17:07.966745,Total,Under,+110,2.1
15286,2023-04-29 09:17:07.966745,Moneyline,EDM Oilers,-170,1.5882353
15287,2023-04-29 09:17:07.966745,Moneyline,LA Kings,+145,2.45
15288,2023-04-29 09:17:07.966745,Puck Line,FLA Panthers,-125,1.8
15289,2023-04-29 09:17:07.966745,Puck Line,BOS Bruins,+105,2.05
15290,2023-04-29 09:17:07.966745,Total,Over,-120,1.83333334
15291,2023-04-29 09:17:07.966745,Total,Under,+100,2.0
15292,2023-04-29 09:17:07.966745,Moneyline,FLA Panthers,+195,2.95
15293,2023-04-29 09:17:07.966745,Moneyline,BOS Bruins,-230,1.43478261
15294,2023-04-29 09:17:07.966745,Puck Line,SEA Kraken,-135,1.74074075
15295,2023-04-29 09:17:07.966745,Puck Line,COL Avalanche,+115,2.15
15296,2023-04-29 09:17:07.966745,Total,Over,+100,2.0
15297,2023-04-29 09:17:07.966745,Total,Under,-120,1.83333334
15298,2023-04-29 09:17:07.966745,Moneyline,SEA Kraken,+180,2.8
15299,2023-04-29 09:17:07.966745,Moneyline,COL Avalanche,-210,1.47619048
15300,2023-04-29 09:17:59.340732,Puck Line,TOR Maple Leafs,-260,1.38461539
15301,2023-04-29 09:17:59.340732,Puck Line,TB Lightning,+220,3.2
15302,2023-04-29 09:17:59.340732,Total,Over,-110,1.90909091
15303,2023-04-29 09:17:59.340732,Total,Under,-110,1.90909091
15304,2023-04-29 09:17:59.340732,Moneyline,TOR Maple Leafs,-110,1.90909091
15305,2023-04-29 09:17:59.340732,Moneyline,TB Lightning,-110,1.90909091
15306,2023-04-29 09:17:59.340732,Puck Line,NJ Devils,-230,1.43478261
15307,2023-04-29 09:17:59.340732,Puck Line,NY Rangers,+195,2.95
15308,2023-04-29 09:17:59.340732,Total,Over,+100,2.0
15309,2023-04-29 09:17:59.340732,Total,Under,-120,1.83333334
15310,2023-04-29 09:17:59.340732,Moneyline,NJ Devils,+105,2.05
15311,2023-04-29 09:17:59.340732,Moneyline,NY Rangers,-125,1.8
15312,2023-04-29 09:17:59.340732,Puck Line,EDM Oilers,+140,2.4
15313,2023-04-29 09:17:59.340732,Puck Line,LA Kings,-165,1.60606061
15314,2023-04-29 09:17:59.340732,Total,Over,-130,1.76923077
15315,2023-04-29 09:17:59.340732,Total,Under,+110,2.1
15316,2023-04-29 09:17:59.340732,Moneyline,EDM Oilers,-170,1.5882353
15317,2023-04-29 09:17:59.340732,Moneyline,LA Kings,+145,2.45
15318,2023-04-29 09:17:59.340732,Puck Line,FLA Panthers,-125,1.8
15319,2023-04-29 09:17:59.340732,Puck Line,BOS Bruins,+105,2.05
15320,2023-04-29 09:17:59.340732,Total,Over,-120,1.83333334
15321,2023-04-29 09:17:59.340732,Total,Under,+100,2.0
15322,2023-04-29 09:17:59.340732,Moneyline,FLA Panthers,+195,2.95
15323,2023-04-29 09:17:59.340732,Moneyline,BOS Bruins,-230,1.43478261
15324,2023-04-29 09:17:59.340732,Puck Line,SEA Kraken,-135,1.74074075
15325,2023-04-29 09:17:59.340732,Puck Line,COL Avalanche,+115,2.15
15326,2023-04-29 09:17:59.340732,Total,Over,+100,2.0
15327,2023-04-29 09:17:59.340732,Total,Under,-120,1.83333334
15328,2023-04-29 09:17:59.340732,Moneyline,SEA Kraken,+180,2.8
15329,2023-04-29 09:17:59.340732,Moneyline,COL Avalanche,-210,1.47619048
15330,2023-04-29 09:18:45.726454,Puck Line,TOR Maple Leafs,-260,1.38461539
15331,2023-04-29 09:18:45.726454,Puck Line,TB Lightning,+220,3.2
15332,2023-04-29 09:18:45.726454,Total,Over,-110,1.90909091
15333,2023-04-29 09:18:45.726454,Total,Under,-110,1.90909091
15334,2023-04-29 09:18:45.726454,Moneyline,TOR Maple Leafs,-110,1.90909091
15335,2023-04-29 09:18:45.726454,Moneyline,TB Lightning,-110,1.90909091
15336,2023-04-29 09:18:45.726454,Puck Line,NJ Devils,-230,1.43478261
15337,2023-04-29 09:18:45.726454,Puck Line,NY Rangers,+195,2.95
15338,2023-04-29 09:18:45.726454,Total,Over,+100,2.0
15339,2023-04-29 09:18:45.726454,Total,Under,-120,1.83333334
15340,2023-04-29 09:18:45.726454,Moneyline,NJ Devils,+105,2.05
15341,2023-04-29 09:18:45.726454,Moneyline,NY Rangers,-125,1.8
15342,2023-04-29 09:18:45.726454,Puck Line,EDM Oilers,+140,2.4
15343,2023-04-29 09:18:45.726454,Puck Line,LA Kings,-165,1.60606061
15344,2023-04-29 09:18:45.726454,Total,Over,-130,1.76923077
15345,2023-04-29 09:18:45.726454,Total,Under,+110,2.1
15346,2023-04-29 09:18:45.726454,Moneyline,EDM Oilers,-170,1.5882353
15347,2023-04-29 09:18:45.726454,Moneyline,LA Kings,+145,2.45
15348,2023-04-29 09:18:45.726454,Puck Line,FLA Panthers,-125,1.8
15349,2023-04-29 09:18:45.726454,Puck Line,BOS Bruins,+105,2.05
15350,2023-04-29 09:18:45.726454,Total,Over,-120,1.83333334
15351,2023-04-29 09:18:45.726454,Total,Under,+100,2.0
15352,2023-04-29 09:18:45.726454,Moneyline,FLA Panthers,+195,2.95
15353,2023-04-29 09:18:45.726454,Moneyline,BOS Bruins,-230,1.43478261
15354,2023-04-29 09:18:45.726454,Puck Line,SEA Kraken,-135,1.74074075
15355,2023-04-29 09:18:45.726454,Puck Line,COL Avalanche,+115,2.15
15356,2023-04-29 09:18:45.726454,Total,Over,+100,2.0
15357,2023-04-29 09:18:45.726454,Total,Under,-120,1.83333334
15358,2023-04-29 09:18:45.726454,Moneyline,SEA Kraken,+180,2.8
15359,2023-04-29 09:18:45.726454,Moneyline,COL Avalanche,-210,1.47619048
15360,2023-04-29 09:19:44.090506,Puck Line,TOR Maple Leafs,-260,1.38461539
15361,2023-04-29 09:19:44.090506,Puck Line,TB Lightning,+220,3.2
15362,2023-04-29 09:19:44.090506,Total,Over,-110,1.90909091
15363,2023-04-29 09:19:44.090506,Total,Under,-110,1.90909091
15364,2023-04-29 09:19:44.090506,Moneyline,TOR Maple Leafs,-110,1.90909091
15365,2023-04-29 09:19:44.090506,Moneyline,TB Lightning,-110,1.90909091
15366,2023-04-29 09:19:44.090506,Puck Line,NJ Devils,-230,1.43478261
15367,2023-04-29 09:19:44.090506,Puck Line,NY Rangers,+195,2.95
15368,2023-04-29 09:19:44.090506,Total,Over,+100,2.0
15369,2023-04-29 09:19:44.090506,Total,Under,-120,1.83333334
15370,2023-04-29 09:19:44.090506,Moneyline,NJ Devils,+105,2.05
15371,2023-04-29 09:19:44.090506,Moneyline,NY Rangers,-125,1.8
15372,2023-04-29 09:19:44.090506,Puck Line,EDM Oilers,+140,2.4
15373,2023-04-29 09:19:44.090506,Puck Line,LA Kings,-165,1.60606061
15374,2023-04-29 09:19:44.090506,Total,Over,-130,1.76923077
15375,2023-04-29 09:19:44.090506,Total,Under,+110,2.1
15376,2023-04-29 09:19:44.090506,Moneyline,EDM Oilers,-170,1.5882353
15377,2023-04-29 09:19:44.090506,Moneyline,LA Kings,+145,2.45
15378,2023-04-29 09:19:44.090506,Puck Line,FLA Panthers,-125,1.8
15379,2023-04-29 09:19:44.090506,Puck Line,BOS Bruins,+105,2.05
15380,2023-04-29 09:19:44.090506,Total,Over,-120,1.83333334
15381,2023-04-29 09:19:44.090506,Total,Under,+100,2.0
15382,2023-04-29 09:19:44.090506,Moneyline,FLA Panthers,+195,2.95
15383,2023-04-29 09:19:44.090506,Moneyline,BOS Bruins,-230,1.43478261
15384,2023-04-29 09:19:44.090506,Puck Line,SEA Kraken,-135,1.74074075
15385,2023-04-29 09:19:44.090506,Puck Line,COL Avalanche,+115,2.15
15386,2023-04-29 09:19:44.090506,Total,Over,+100,2.0
15387,2023-04-29 09:19:44.090506,Total,Under,-120,1.83333334
15388,2023-04-29 09:19:44.090506,Moneyline,SEA Kraken,+180,2.8
15389,2023-04-29 09:19:44.090506,Moneyline,COL Avalanche,-210,1.47619048
15390,2023-04-29 09:20:38.492904,Puck Line,TOR Maple Leafs,-260,1.38461539
15391,2023-04-29 09:20:38.492904,Puck Line,TB Lightning,+220,3.2
15392,2023-04-29 09:20:38.492904,Total,Over,-110,1.90909091
15393,2023-04-29 09:20:38.492904,Total,Under,-110,1.90909091
15394,2023-04-29 09:20:38.492904,Moneyline,TOR Maple Leafs,-110,1.90909091
15395,2023-04-29 09:20:38.492904,Moneyline,TB Lightning,-110,1.90909091
15396,2023-04-29 09:20:38.492904,Puck Line,NJ Devils,-230,1.43478261
15397,2023-04-29 09:20:38.492904,Puck Line,NY Rangers,+195,2.95
15398,2023-04-29 09:20:38.492904,Total,Over,+100,2.0
15399,2023-04-29 09:20:38.492904,Total,Under,-120,1.83333334
15400,2023-04-29 09:20:38.492904,Moneyline,NJ Devils,+105,2.05
15401,2023-04-29 09:20:38.492904,Moneyline,NY Rangers,-125,1.8
15402,2023-04-29 09:20:38.492904,Puck Line,EDM Oilers,+140,2.4
15403,2023-04-29 09:20:38.492904,Puck Line,LA Kings,-165,1.60606061
15404,2023-04-29 09:20:38.492904,Total,Over,-130,1.76923077
15405,2023-04-29 09:20:38.492904,Total,Under,+110,2.1
15406,2023-04-29 09:20:38.492904,Moneyline,EDM Oilers,-170,1.5882353
15407,2023-04-29 09:20:38.492904,Moneyline,LA Kings,+145,2.45
15408,2023-04-29 09:20:38.492904,Puck Line,FLA Panthers,-125,1.8
15409,2023-04-29 09:20:38.492904,Puck Line,BOS Bruins,+105,2.05
15410,2023-04-29 09:20:38.492904,Total,Over,-120,1.83333334
15411,2023-04-29 09:20:38.492904,Total,Under,+100,2.0
15412,2023-04-29 09:20:38.492904,Moneyline,FLA Panthers,+195,2.95
15413,2023-04-29 09:20:38.492904,Moneyline,BOS Bruins,-230,1.43478261
15414,2023-04-29 09:20:38.492904,Puck Line,SEA Kraken,-135,1.74074075
15415,2023-04-29 09:20:38.492904,Puck Line,COL Avalanche,+115,2.15
15416,2023-04-29 09:20:38.492904,Total,Over,+100,2.0
15417,2023-04-29 09:20:38.492904,Total,Under,-120,1.83333334
15418,2023-04-29 09:20:38.492904,Moneyline,SEA Kraken,+180,2.8
15419,2023-04-29 09:20:38.492904,Moneyline,COL Avalanche,-210,1.47619048
15420,2023-04-29 09:21:25.901184,Puck Line,TOR Maple Leafs,-260,1.38461539
15421,2023-04-29 09:21:25.901184,Puck Line,TB Lightning,+220,3.2
15422,2023-04-29 09:21:25.901184,Total,Over,-110,1.90909091
15423,2023-04-29 09:21:25.901184,Total,Under,-110,1.90909091
15424,2023-04-29 09:21:25.901184,Moneyline,TOR Maple Leafs,-110,1.90909091
15425,2023-04-29 09:21:25.901184,Moneyline,TB Lightning,-110,1.90909091
15426,2023-04-29 09:21:25.901184,Puck Line,NJ Devils,-230,1.43478261
15427,2023-04-29 09:21:25.901184,Puck Line,NY Rangers,+195,2.95
15428,2023-04-29 09:21:25.901184,Total,Over,+100,2.0
15429,2023-04-29 09:21:25.901184,Total,Under,-120,1.83333334
15430,2023-04-29 09:21:25.901184,Moneyline,NJ Devils,+105,2.05
15431,2023-04-29 09:21:25.901184,Moneyline,NY Rangers,-125,1.8
15432,2023-04-29 09:21:25.901184,Puck Line,EDM Oilers,+140,2.4
15433,2023-04-29 09:21:25.901184,Puck Line,LA Kings,-165,1.60606061
15434,2023-04-29 09:21:25.901184,Total,Over,-130,1.76923077
15435,2023-04-29 09:21:25.901184,Total,Under,+110,2.1
15436,2023-04-29 09:21:25.901184,Moneyline,EDM Oilers,-170,1.5882353
15437,2023-04-29 09:21:25.901184,Moneyline,LA Kings,+145,2.45
15438,2023-04-29 09:21:25.901184,Puck Line,FLA Panthers,-125,1.8
15439,2023-04-29 09:21:25.901184,Puck Line,BOS Bruins,+105,2.05
15440,2023-04-29 09:21:25.901184,Total,Over,-120,1.83333334
15441,2023-04-29 09:21:25.901184,Total,Under,+100,2.0
15442,2023-04-29 09:21:25.901184,Moneyline,FLA Panthers,+195,2.95
15443,2023-04-29 09:21:25.901184,Moneyline,BOS Bruins,-230,1.43478261
15444,2023-04-29 09:21:25.901184,Puck Line,SEA Kraken,-135,1.74074075
15445,2023-04-29 09:21:25.901184,Puck Line,COL Avalanche,+115,2.15
15446,2023-04-29 09:21:25.901184,Total,Over,+100,2.0
15447,2023-04-29 09:21:25.901184,Total,Under,-120,1.83333334
15448,2023-04-29 09:21:25.901184,Moneyline,SEA Kraken,+180,2.8
15449,2023-04-29 09:21:25.901184,Moneyline,COL Avalanche,-210,1.47619048
15450,2023-04-29 09:22:19.263838,Puck Line,TOR Maple Leafs,-260,1.38461539
15451,2023-04-29 09:22:19.263838,Puck Line,TB Lightning,+220,3.2
15452,2023-04-29 09:22:19.263838,Total,Over,-110,1.90909091
15453,2023-04-29 09:22:19.263838,Total,Under,-110,1.90909091
15454,2023-04-29 09:22:19.263838,Moneyline,TOR Maple Leafs,-110,1.90909091
15455,2023-04-29 09:22:19.263838,Moneyline,TB Lightning,-110,1.90909091
15456,2023-04-29 09:22:19.263838,Puck Line,NJ Devils,-230,1.43478261
15457,2023-04-29 09:22:19.263838,Puck Line,NY Rangers,+195,2.95
15458,2023-04-29 09:22:19.263838,Total,Over,+100,2.0
15459,2023-04-29 09:22:19.263838,Total,Under,-120,1.83333334
15460,2023-04-29 09:22:19.263838,Moneyline,NJ Devils,+105,2.05
15461,2023-04-29 09:22:19.263838,Moneyline,NY Rangers,-125,1.8
15462,2023-04-29 09:22:19.263838,Puck Line,EDM Oilers,+140,2.4
15463,2023-04-29 09:22:19.263838,Puck Line,LA Kings,-165,1.60606061
15464,2023-04-29 09:22:19.263838,Total,Over,-130,1.76923077
15465,2023-04-29 09:22:19.263838,Total,Under,+110,2.1
15466,2023-04-29 09:22:19.263838,Moneyline,EDM Oilers,-170,1.5882353
15467,2023-04-29 09:22:19.263838,Moneyline,LA Kings,+145,2.45
15468,2023-04-29 09:22:19.263838,Puck Line,FLA Panthers,-125,1.8
15469,2023-04-29 09:22:19.263838,Puck Line,BOS Bruins,+105,2.05
15470,2023-04-29 09:22:19.263838,Total,Over,-120,1.83333334
15471,2023-04-29 09:22:19.263838,Total,Under,+100,2.0
15472,2023-04-29 09:22:19.263838,Moneyline,FLA Panthers,+195,2.95
15473,2023-04-29 09:22:19.263838,Moneyline,BOS Bruins,-230,1.43478261
15474,2023-04-29 09:22:19.263838,Puck Line,SEA Kraken,-135,1.74074075
15475,2023-04-29 09:22:19.263838,Puck Line,COL Avalanche,+115,2.15
15476,2023-04-29 09:22:19.263838,Total,Over,+100,2.0
15477,2023-04-29 09:22:19.263838,Total,Under,-120,1.83333334
15478,2023-04-29 09:22:19.263838,Moneyline,SEA Kraken,+180,2.8
15479,2023-04-29 09:22:19.263838,Moneyline,COL Avalanche,-210,1.47619048
15480,2023-04-29 09:23:08.667538,Puck Line,TOR Maple Leafs,-260,1.38461539
15481,2023-04-29 09:23:08.667538,Puck Line,TB Lightning,+220,3.2
15482,2023-04-29 09:23:08.667538,Total,Over,-110,1.90909091
15483,2023-04-29 09:23:08.667538,Total,Under,-110,1.90909091
15484,2023-04-29 09:23:08.667538,Moneyline,TOR Maple Leafs,-110,1.90909091
15485,2023-04-29 09:23:08.667538,Moneyline,TB Lightning,-110,1.90909091
